ra,dec,u,g,r,i,z
230.765025896662,27.7951701776213,24.72805,23.4789,23.42388,22.15627,21.37821
231.022356494775,27.2403503612854,22.5957,21.52421,21.07712,20.84707,21.29991
230.892084365913,27.4909557024778,23.98325,22.56524,21.95518,21.3897,22.19154
231.008269699472,27.5116582463871,22.62193,22.99371,21.97687,21.4561,20.32849
230.163567568362,27.4754796708953,24.09907,24.58588,23.15252,22.03521,21.86379
230.649579587578,27.5235591470869,24.26584,22.4712,21.7131,21.24463,21.38843
230.341966848581,27.2797504445658,22.78852,20.71789,19.24291,18.19888,17.64881
230.690345114561,27.2354968807417,23.16573,24.08123,21.80602,21.76342,20.81377
231.010156577594,27.4460459797823,24.54227,25.11692,23.05743,22.16739,21.46324
230.420628693485,28.1016126437624,25.52097,24.46332,23.10997,23.46643,22.52768
230.242686853245,27.2384642363787,24.44335,22.98257,21.97623,21.54895,21.48413
230.722864526408,27.3821105929516,22.57936,22.38806,21.66543,20.87572,20.2955
230.186474198239,27.634032975299,24.07603,23.9832,22.80865,22.43006,21.97916
231.002852975258,27.5281887213687,25.45488,23.77781,22.81686,21.38177,20.69425
230.924384536131,27.3171746891931,25.09693,23.05573,21.4486,20.76376,20.13469
230.114384672512,27.5220179193134,22.6655,22.37837,21.43086,21.30052,21.27218
230.974204766108,27.5470355322905,21.84611,25.35044,24.73441,24.28898,23.40563
230.814458382554,27.5236939330426,21.17311,20.47075,20.15852,20.04104,20.04723
230.160070360924,27.316175240689,24.26392,24.23089,23.90741,21.71627,20.5599
230.418801784098,27.580439029233,22.68567,22.40868,22.65246,21.55048,21.6469
230.308153572419,27.8884743241394,22.76097,21.65786,20.31911,19.61304,19.26912
230.143355701817,28.0097560319626,23.91147,22.82987,21.90243,21.47922,23.49212
230.324583332863,27.776536334923,23.40698,22.75383,21.70971,21.16674,20.72125
230.195362599608,27.5625397552775,25.0659,23.56992,22.61462,21.79704,20.95606
230.756020259491,27.2830784237644,21.20011,26.44623,24.76106,25.22887,23.71866
230.612475076866,28.1267351385931,23.75542,21.50502,20.88937,20.52831,20.35661
231.079355660387,27.6268117187732,25.28146,25.23785,25.60458,22.58279,22.36502
230.303608257466,27.3807683029648,22.67483,19.83197,18.70357,18.28284,18.03919
231.001358909221,27.7514693595483,23.96699,24.22281,22.70665,22.479,21.35018
230.419424883493,28.0671340293977,23.18402,21.41922,20.48388,20.19226,19.95183
230.458746903781,27.6163120965155,23.05113,22.95606,22.04072,22.2071,21.12578
230.277853870014,27.7820871594035,22.80339,22.97877,21.58806,21.52212,21.36714
230.652987900008,27.6801180316847,23.8783,25.54421,23.98485,22.55507,21.09402
230.741637856486,27.5342227617366,24.63433,24.24261,24.19108,22.03731,21.74194
230.209918559101,27.792593264187,21.75569,21.24931,20.44883,20.0646,19.68242
230.417160723704,27.4679492649483,22.76487,21.5182,20.80973,20.35701,20.38167
230.856816258544,27.8148169299749,24.81436,25.52054,25.21598,23.7868,22.52382
231.057777129608,28.1501741585304,24.44968,21.86421,20.51295,19.45871,18.86631
230.459982721449,27.7377614143909,22.40207,22.24557,21.47544,21.47697,20.99969
230.422555139405,27.4645669748087,24.21646,22.65822,21.82119,20.8939,20.12399
230.435694689065,27.6640712615041,23.2708,23.66547,22.20164,21.48386,20.72978
230.713578175623,27.9156017636199,22.9833,23.14503,21.76075,21.77709,20.85253
230.842180652996,27.9311179966937,23.93046,23.18459,23.39084,23.2808,23.16718
230.782652001355,27.2356626269653,22.58847,22.92348,21.90183,21.91514,21.29595
230.91838378233,27.9680506474242,22.89137,22.561,21.50095,21.00094,20.48009
231.03816869809,27.5151093397568,24.38741,24.10019,21.95447,20.70514,20.49662
230.878895201807,27.8965512750541,23.93613,23.46079,23.032,23.85526,21.90679
230.292477519451,27.28466406378,25.174,22.98276,21.95763,21.17697,20.82503
230.326154341704,27.3071437962662,25.50052,24.57299,24.67902,22.55724,23.13502
230.279227748928,27.4214924728338,26.10798,24.42305,23.31274,22.05577,22.27035
230.866972736048,28.0034405983239,24.25734,24.06338,22.63503,22.12608,21.62808
230.572313895927,27.2696335309245,25.17848,23.39119,22.67123,21.97637,21.44153
230.711357757388,27.2283013355339,24.59262,25.11429,24.80688,22.94874,22.41382
231.064902168887,27.5727514819317,24.82758,22.22542,20.65459,19.54532,18.85217
230.149693484442,27.5871914356728,23.2263,21.27917,19.74412,18.77953,18.28735
230.518956045369,27.3511410357787,24.08324,22.67196,21.07487,19.5017,18.6458
230.940644693523,27.7450669865915,22.72315,22.91592,22.92954,22.87729,22.56028
230.456466523088,27.6981935781529,24.86001,23.30203,22.53868,22.19642,23.2821
230.65220861784,27.9442131648367,23.63241,22.75722,21.11436,19.36997,18.46714
230.551727240595,27.2175985530292,23.5572,25.6196,25.30505,22.35358,22.33431
231.0717147723,27.7618600165197,22.23961,21.21096,20.2436,19.87848,19.41169
230.929996970255,27.8351814901731,24.5986,24.4993,23.61706,22.04556,21.15986
230.575798747989,27.2822923681251,24.52694,25.61243,23.43566,22.36384,21.70568
230.568065850709,27.2916287380031,23.27533,22.75856,21.17264,20.49655,20.12966
230.261237451508,28.0939502795931,22.80544,21.96934,21.24926,21.16577,20.38943
230.330533587869,27.4288421145696,24.89518,24.88977,22.30234,21.30395,20.98109
230.139654199919,28.1996459608023,24.3401,23.0576,21.92433,21.62613,21.13955
230.902212849325,28.1975572237792,22.78033,20.13563,18.59702,17.65882,17.21807
230.68213909385,27.3650373263789,23.84811,22.13508,20.98538,20.4575,20.04635
230.551991918384,27.4508592396917,25.30492,24.15808,22.69056,23.27117,22.34761
231.032180358583,28.0514342148737,24.58088,23.70885,23.16592,22.06639,21.75267
230.986780721856,27.6420463149427,23.97467,23.09258,21.89625,21.5467,21.11463
231.014043401502,27.8156910115252,23.71566,23.57057,22.75686,21.34382,20.57363
231.05946264751,27.4608894596746,23.44614,22.19604,20.61711,19.68448,19.25923
230.80491734561,27.6191802048767,23.50528,25.77984,22.2463,23.28122,22.54317
230.992309271308,28.0151742400301,23.04924,23.23106,22.20986,22.23123,22.55777
230.54544346494,27.6968597208295,24.20972,23.30759,22.33519,21.68732,21.19842
230.173308782917,27.8779287107806,24.52402,25.26821,24.51894,22.35123,23.0118
230.415885577481,27.5022560648586,23.14367,22.77451,21.38435,21.07344,21.06867
230.23506941758,27.3607440551826,21.95121,23.52174,24.27637,25.18285,22.33915
230.143428610436,27.2717593421703,22.40261,20.67795,19.11927,18.57538,18.27013
231.090000131745,27.7310708248182,24.78003,23.57189,22.43217,21.32569,20.50096
230.755414297806,27.8828037128198,24.53377,23.55231,23.13721,22.17799,21.6454
230.460755754875,27.4426353940041,24.68692,22.10712,20.60507,19.13255,18.32175
230.19988391247,27.3316839637075,25.83004,23.47146,21.67292,20.78038,19.98027
230.68449479008,27.499435005615,23.86699,23.10247,22.2689,22.05782,21.90674
230.795654313931,27.9583840960631,24.57982,24.09829,23.05676,22.10884,22.28321
231.079632309649,27.6491960618878,15.86556,13.49078,12.8586,12.67078,14.11553
230.424256701023,28.145780314061,24.7183,23.73271,22.71252,22.30354,21.56634
230.603412880138,27.8246038044908,24.48451,23.96667,22.56079,21.86357,20.98355
230.231991337366,27.3756596436412,24.02147,23.32967,22.31137,21.48155,22.41292
230.227341997306,27.4056562818149,25.01101,23.30352,22.03724,21.83387,21.5783
230.199985470761,27.8182245036692,25.99609,24.94477,25.08919,24.61327,21.28374
230.957962092548,27.3972019182664,22.09678,24.87915,22.81769,24.2604,23.78851
230.6628187117,27.6618233701531,24.21443,22.62718,25.5256,25.06351,22.28829
230.680504205745,27.3034876912977,24.05384,23.46137,23.09139,22.34533,22.45031
230.680738369071,27.9513169202636,23.44425,21.41806,20.06059,19.49326,19.14933
230.657523077317,27.5436929168628,26.06066,24.17811,22.47058,21.40376,20.27463
230.309447923319,27.8514843546301,23.32491,22.28568,21.16165,21.15028,21.32857
230.780841725648,27.6319903441864,22.49678,22.53316,21.6296,21.58866,21.30873
230.101969726319,28.048281554973,24.20226,25.07441,22.52173,21.44657,23.35806
230.474434126161,27.5097332565847,22.05675,21.22779,20.90688,20.80061,20.74537
230.144057782532,27.3811786833078,23.89789,23.97943,22.45478,21.50438,21.40539
230.675217040935,27.4426051111609,21.82265,19.50125,18.2162,17.61094,17.28078
230.872508038839,27.8710888724033,24.64495,24.67429,23.77198,22.28977,22.3898
230.520971338536,27.9143654254598,16.82555,15.45952,14.96332,14.76863,14.72487
230.413492893501,27.7840641283539,21.64656,20.21011,19.32774,18.96445,18.72148
230.800461498897,27.6794701817178,20.52149,19.38537,18.66623,18.29739,18.12614
230.585085125695,27.6219688177803,21.22063,24.13343,24.91922,24.47484,23.79721
230.723507692291,28.0919780876915,23.58499,22.74773,21.68365,21.0746,20.93968
230.607747580716,27.7244428544299,25.70829,20.66992,19.79332,19.36751,19.10127
230.566531771719,28.0527858245152,23.27769,22.49709,21.45641,21.09275,20.65768
230.91889701876,28.1341231623267,24.71131,20.65214,19.12791,18.65516,18.29983
230.336597509469,27.9250372832969,22.9761,22.11386,21.51041,21.4831,20.93209
230.71720919254,27.4262289290518,23.33466,23.93326,22.59959,22.04624,21.32273
231.093765347255,27.6511910487796,25.12863,26.0044,24.1229,24.96241,20.54475
230.665486446171,28.1758832665557,21.73278,22.15062,20.95694,20.68832,20.85497
230.396006780128,27.9617590129404,23.71768,22.5249,22.51785,22.41275,21.39829
230.447871659062,27.2247386412379,24.54117,23.53529,22.10283,21.29569,20.56338
230.356941295694,27.7619787124321,23.87681,22.67053,21.95854,22.02354,23.63077
230.762365110908,27.3381684130593,22.37288,21.50819,20.89797,20.80192,20.55273
230.983164596141,27.7718386651377,23.98452,25.24304,23.46806,21.06493,19.9615
230.468571247722,28.0923355970735,24.21408,22.76439,21.79705,21.56035,20.83746
230.430932737643,28.1039086311286,24.71016,24.43943,22.44709,20.73719,19.86302
230.211465867077,27.3207734630264,22.85421,22.30834,20.5667,20.0386,19.53917
230.293099859306,27.3836017712326,23.59173,21.23367,19.86117,18.78539,18.14199
230.142902538425,27.5796970126071,24.12966,24.74924,25.7133,25.63233,19.61524
230.934054484077,27.7112570719096,24.29277,22.97671,21.71396,21.16308,20.58619
230.934798994302,27.8568077677807,24.06148,22.7968,21.38621,20.41888,19.73803
231.096629782194,27.8437984458822,24.57626,23.32601,22.15695,21.38941,21.38447
230.157756037405,28.1816382422825,23.53033,23.01657,21.73587,21.20497,20.95827
230.415956366635,27.4066767129088,19.70707,18.83056,18.46542,18.34929,18.32705
230.429890393718,27.6408951883318,22.57903,22.02221,20.82624,20.08326,19.57151
230.28572305324,27.2105281449081,23.8288,22.08006,20.58064,19.82309,19.42136
231.013369366342,28.1451738091777,23.81044,23.94153,23.03744,22.8423,21.54821
230.695632366035,28.1395292647145,23.01342,22.5161,21.84173,21.22571,20.79407
230.245671939182,28.061399499112,25.1095,22.71535,21.28293,20.77843,20.36831
230.267242421018,27.312297204367,24.06821,23.7218,22.64104,23.05814,23.13348
230.65016574756,27.303115910687,23.76578,23.14272,22.01613,21.87266,21.32266
230.19537401645,27.395672448355,25.06898,23.00396,21.4882,20.84417,20.14886
230.33499135332,28.0105250264485,23.96432,22.8969,22.79053,22.2397,21.76817
230.669431461919,27.7822276710742,24.48163,22.66337,21.94775,21.83335,20.89071
230.596085625765,27.901299330448,23.75945,24.48379,22.78185,22.43476,22.3769
230.657357125021,27.2591912040768,24.45516,22.81225,21.73486,20.96008,20.34686
230.710762627461,27.6640114656469,23.72205,23.17986,22.29255,21.95338,21.62803
230.13331736662,27.8441709421086,18.35705,16.55535,15.89674,15.66221,15.57305
230.946648769127,27.9277685371703,25.44009,22.12859,20.34785,19.61576,19.19306
230.966931568855,27.5147257421916,23.39085,22.53874,21.86418,21.27051,20.30609
230.133734953551,27.4440604628178,24.13962,26.11842,25.11344,21.9239,22.0934
230.881428320604,27.4566861267017,22.71433,21.89221,25.49711,23.2117,22.19107
230.777806724089,27.72791271938,25.41463,23.23765,22.17981,21.48089,20.74998
230.738899583264,27.2074947457766,23.67717,23.01965,22.7344,22.83394,22.7571
231.021409032573,27.5638027585245,22.44284,22.51017,22.43149,22.31716,22.02668
230.904161525315,28.0778473790764,25.16444,24.11102,22.9148,21.57351,21.02251
230.297987835854,27.4635888246431,23.56559,22.6413,22.49392,22.34827,23.09072
230.939088990464,27.8582329413376,23.57033,23.79165,23.00202,22.83882,21.92233
230.274238841961,27.5151605501964,20.89564,19.74612,18.9297,18.60151,18.34542
230.390493055105,27.3036182191191,26.41211,23.34298,21.94757,21.33958,20.50697
230.477574297634,27.5489983828119,23.58257,22.96811,21.79185,21.23645,21.60587
231.094673436171,27.8470592902392,23.08544,22.29459,21.55361,20.68226,20.38516
230.112449336216,27.4175734847637,22.45511,21.44988,20.86368,20.51662,20.57477
230.32649351194,28.1487676853973,23.43261,23.40771,23.72346,22.6738,21.53734
230.653558367362,27.2306828018808,22.18752,20.30408,18.83963,18.34919,17.9751
230.967251161489,27.8539384934512,25.24223,24.13246,23.22927,24.40411,22.4369
230.300118998324,28.0960574272304,24.49981,23.87131,22.33953,21.84177,21.29999
230.706114859037,27.7131529962265,22.40164,21.50233,20.71365,20.32748,20.25052
230.270352779191,28.1406790627467,22.63221,22.86968,21.70078,22.18377,21.9541
230.665274655618,27.7577216971148,21.83728,19.24444,17.97237,17.41536,17.08446
230.515066631033,27.4711843661939,22.57806,22.51474,21.85398,21.65911,21.21531
230.417698612245,27.207290203735,23.70531,23.70718,22.66547,21.40608,20.70764
230.128667655861,27.8340716932647,24.87896,23.49714,22.69711,23.41941,22.73812
230.917439299224,28.0538316223369,21.94173,21.01642,20.17479,19.84562,19.80469
230.666713967777,27.3031697033722,22.99077,23.47499,22.77212,22.2749,21.48747
230.545252725037,27.2634533192086,21.91593,21.02255,20.65938,20.56894,20.43534
230.933661519844,27.2773758978075,22.69693,22.16928,22.04287,21.65037,21.46951
230.256911290645,27.3216124944376,20.09908,17.69558,16.65509,16.31154,16.12564
230.185554839853,27.5233851414625,25.27045,24.73492,23.75784,24.99403,20.49121
230.837056905472,27.5592660110271,23.71784,22.20098,20.85311,20.37097,19.89359
230.201214722819,27.8445829000488,25.02017,24.66665,22.96184,22.84204,23.09961
230.987388406243,27.8741325982899,23.56204,23.51188,23.18656,21.50718,21.57574
230.25780499357,27.7213112263871,23.6898,22.94006,21.83701,20.59423,19.92182
230.166525826743,28.1523214825518,25.27768,24.72332,23.91907,22.0236,21.66169
230.852819303343,28.0446315357055,23.47374,24.24102,23.24696,22.12035,21.64647
230.690449070085,27.2255176384994,22.65473,23.2219,21.81578,21.12707,21.17213
230.807919303006,28.0366022780774,23.99812,21.8893,20.65168,20.23404,19.94923
230.253243536558,27.2842260016812,23.18669,22.34311,22.48642,20.68901,20.59035
230.934923813513,27.5478005961295,15.66588,15.5072,16.07529,15.5554,13.77874
230.836132262782,27.5706794305598,23.26763,21.73967,21.23476,21.01118,21.61247
230.184363482309,27.4465427485132,25.39952,25.7246,23.05831,21.79024,21.85404
230.657732844227,27.6721954685104,20.94105,19.12437,18.24592,17.8313,17.52555
230.211163112326,27.9506604494028,23.50272,20.84228,19.98933,19.57285,19.42018
230.459423742956,27.4622320865235,25.59934,23.29607,21.88152,21.19832,20.69624
230.658847128516,27.2426676846842,20.91476,19.9165,19.15319,18.85388,18.53156
230.539283791755,27.3794150679871,22.70017,22.21536,21.40664,21.09568,20.65289
230.6235322468,27.6173182283584,23.7564,23.84722,22.84114,22.86861,22.01662
230.616268618487,28.0541322830808,24.66038,24.55984,24.63042,22.39072,21.37457
230.516007159923,27.7328783414281,24.78095,22.87383,21.20269,20.60239,20.49068
230.79460036115,27.2599032229948,22.11475,21.73904,20.48445,20.07932,19.69493
230.910936143799,27.3568075697136,25.4104,21.8078,20.62613,19.93052,19.43753
230.135738946524,27.5609140224486,24.37496,24.31145,23.13731,21.68101,20.48448
230.926727443621,27.9268396961489,23.88058,24.20892,22.63302,21.43829,21.20778
230.32029601603,27.7613271424764,22.05239,21.99758,22.15791,21.62339,23.03687
230.169392420404,27.7495714931552,18.73967,17.60306,17.24229,17.08743,17.0537
231.059920599043,27.26881815449,25.48201,23.98358,22.56307,21.43145,20.9835
230.298029498932,27.5240858243009,24.26272,22.19384,22.35481,21.902,23.18169
230.972064548302,28.1405564776703,25.18343,21.97,21.06107,20.88951,20.55626
230.470147552128,27.6033790299365,24.29126,23.1713,22.70223,22.57944,21.59792
230.511950775049,27.4718923288687,23.04263,22.97171,22.156,22.10418,21.35233
230.912852268282,27.7396867902863,26.00866,24.90478,22.94803,21.61073,20.69373
230.513490014108,27.9901456970505,22.51428,23.32719,22.29422,22.57575,21.01278
230.173231960358,27.2761955666475,23.16911,22.11878,21.31553,20.83321,20.643
230.326640030859,27.4578002282887,24.05255,25.10507,24.54091,22.75732,23.42189
230.153081842775,27.3071752084174,23.54118,21.79157,20.94167,20.57624,20.49343
231.038173895839,27.7592514637766,24.8023,24.11148,22.87155,22.47749,22.00352
230.167779192092,27.2533018244004,22.3947,21.36144,20.26512,19.84508,19.42779
230.977633805582,27.3433951520032,25.26998,22.91139,22.06311,21.69131,21.92737
230.700116522155,27.9911033027619,21.46143,21.30002,20.79709,20.79942,20.29784
230.47828016209,27.397900971432,23.91169,25.59294,23.86634,22.69102,22.91097
230.755749386992,28.1721253366498,21.75628,20.27716,18.88939,18.38408,18.0801
230.644105020468,27.5012233165828,24.04924,23.63165,23.53915,22.25348,21.61644
230.408734258422,27.9143505716181,23.73097,23.72886,22.5873,22.4449,21.91975
230.408830404503,27.6253339327131,21.90472,19.47661,18.51928,18.09458,17.97078
230.133023346689,27.3925158437006,23.09204,23.18084,22.08801,21.40302,20.97713
230.999233345658,27.5876980951991,25.62417,23.89771,23.6022,22.48869,22.01037
230.725354789382,27.253775732797,21.87361,20.25978,19.64726,19.43068,19.27822
230.486759353403,27.7642424422115,23.50621,20.93202,19.42806,18.54654,18.08931
230.902651210168,27.8319395458611,25.46584,23.66582,22.701,20.915,20.74847
230.178227316514,27.3759930230205,24.06176,22.89004,22.09134,22.06043,22.60246
230.576692917979,27.9775708862843,24.69322,25.67862,24.6778,24.30044,20.464
230.253913834702,28.1569840714344,24.38493,23.748,23.3843,22.04841,22.39258
230.273390794829,27.6500100117342,23.75791,22.81549,21.3748,20.91097,20.30917
230.744772461548,27.2654928556318,22.86627,23.9171,22.29261,22.64715,21.89558
230.331017692317,27.3571204731815,22.94804,25.05037,24.97778,24.78734,20.61067
230.893984435699,27.8395709284224,23.54453,23.41082,24.22729,23.45324,21.91066
230.559322023425,27.9429101416253,25.35243,24.47117,22.62461,21.31655,20.82592
230.372260843722,27.3144024894166,23.65006,24.62727,23.39225,21.5358,21.13309
230.509722698385,27.888886744827,23.55499,23.07352,22.41571,21.58155,20.91343
230.96544460069,27.7221080673204,23.80069,23.83534,22.97701,21.83945,23.81815
230.525356812923,27.3284951407281,23.3128,23.4489,22.97784,23.0803,22.10778
230.190035663832,27.3107548402723,25.74733,23.88149,22.28136,20.84044,20.46218
230.466246223799,27.9374959178655,25.04496,25.25027,23.93807,22.22128,21.49147
230.516236420613,27.8251210577311,24.92593,25.03481,22.93542,21.08786,20.11319
230.172037839215,27.6257397011959,23.07732,23.43307,22.03398,21.27433,21.66281
230.443882826731,27.5941454355399,23.85382,22.36195,21.85796,21.61502,20.87821
230.964364955455,27.8487846417474,23.42444,23.10911,22.90719,22.09705,21.54086
230.944362380369,27.2678724510711,23.92866,24.9757,24.19873,22.42778,22.5418
230.289149571645,27.6720672038627,24.29211,21.26245,19.84091,18.56862,17.89508
230.452684587309,27.343497747152,21.73778,19.45203,18.41752,18.0063,17.73379
230.407878843056,28.0977638418497,23.84927,24.13664,23.59482,22.04836,21.49627
230.130575435792,28.0808570205917,23.726,22.89125,22.15819,21.77679,21.62084
231.074733901408,27.990256249085,23.46238,24.20822,22.92821,22.18634,22.02869
230.504557127806,27.7342817903069,23.95942,24.26325,22.68828,22.26633,22.35288
230.377862957476,27.2789719962047,23.76713,23.15971,22.26616,21.99651,21.83562
230.271718043026,27.3676612358754,25.14098,23.09411,22.57522,22.3568,21.64964
230.648069126112,27.6248392749751,24.61731,23.33527,22.54769,21.49823,21.16784
230.917472941162,27.5506771517165,23.67729,23.03392,22.16648,23.69873,22.85617
230.766964119928,27.427576475436,22.45411,21.79758,21.28299,21.22999,21.02709
230.769718022499,27.682308530692,25.98385,21.94235,20.85032,20.81241,20.29577
230.699587126728,27.5512066647396,24.09853,22.55134,21.02198,20.61814,20.15161
230.103336933922,27.2526026441937,23.73816,22.86554,21.49369,21.31796,21.47335
230.54432147221,27.6195031095053,25.79056,23.04123,22.19516,22.15508,22.67265
230.284966378707,27.3651673246857,22.70566,24.7137,24.05134,24.43703,22.7416
230.674451928144,27.2498593979674,22.62394,25.23488,25.31402,24.69884,23.18886
230.752078487456,28.0970217366248,22.78923,21.19662,20.39795,20.13707,19.99704
230.342849633685,27.6527477101283,23.64151,23.55082,21.53867,20.75537,20.36619
230.432420721861,27.9032058082462,23.62842,23.11525,21.33836,20.60553,19.96746
230.765320138601,27.5769014730868,21.98392,21.6124,21.0563,20.9792,20.49414
231.081785423488,28.0031809854204,22.73404,21.7994,21.19835,21.10926,20.97689
230.781663152449,27.5286308816141,24.73963,23.53646,22.62457,21.38479,20.48184
230.706370464163,27.9693681761311,24.20834,23.9389,22.49495,22.00585,22.04867
230.162152427944,27.317125721418,25.21729,22.42215,22.14179,22.00246,20.71102
230.586118086285,27.8585112579528,22.89998,21.17644,19.81726,18.66844,18.06298
230.464654810701,27.3595147624554,24.2992,23.85414,22.78542,20.96179,20.02579
230.430277421912,27.6618458851725,22.64835,22.68673,21.56408,21.23185,20.91272
230.417613022208,27.5379020149513,24.47775,25.93412,25.02552,24.75735,21.08544
230.89427874298,27.4663360862908,23.16352,23.19764,22.59494,22.69232,21.46251
230.568068670987,28.0192376326062,24.00538,23.45529,22.48739,22.0007,21.4097
230.135258211341,27.7404530973864,23.5241,23.10872,21.8351,21.12333,20.60359
230.487974199347,27.6832562941566,23.34299,22.36502,21.67834,21.3948,21.01878
231.03297588866,27.4198495577419,21.01372,19.90294,19.58069,19.41375,19.41346
230.128020237062,27.6523245579774,25.03002,25.11438,21.10845,21.65821,22.8269
230.876069433588,27.8984676426656,24.27151,24.39848,23.26997,22.69771,22.2158
230.976284262703,28.0687598225949,23.8205,24.27811,22.37793,21.36632,20.7166
230.769365919676,27.7478920378579,20.6971,19.27716,18.73354,18.54014,18.42812
230.935337131258,27.5233430708477,24.59061,24.77456,22.8369,21.69185,21.42846
230.556503495634,27.6721348352188,24.47707,25.03675,24.35782,22.73417,23.53879
230.148462620598,27.8408685776787,23.77397,20.9416,20.09357,19.76873,19.62353
230.105573555619,27.3628510674692,25.4857,24.04244,22.91004,22.71639,21.87122
231.085678427228,27.9557304055364,20.75496,19.86151,19.53528,19.43171,19.51527
230.17600449623,27.6184239254916,24.8094,23.60037,23.05663,21.43024,20.64672
230.480315205941,28.1371443659913,22.87358,23.43112,22.32766,22.51431,21.72757
230.2007743709,27.782713476255,21.83397,21.1574,21.1067,20.64851,21.04572
230.605698915711,27.4778452943529,24.22385,24.40703,21.38466,20.96642,19.95286
230.507397729617,27.8987310393433,22.34454,24.49319,25.09835,24.69695,22.86291
230.637539875632,27.6825900445581,22.45186,20.35029,19.52942,19.13056,19.41853
231.088317582302,27.9431497295282,19.06274,17.8537,17.14161,16.73607,16.48876
230.478480093643,27.6312852148207,23.11108,21.93398,20.94259,20.69486,20.44279
230.114248442645,27.5267644283946,23.53517,22.2228,21.3535,20.864,20.91244
230.664594271975,27.2523626451115,22.21369,21.92922,21.6593,21.50901,22.0627
230.748394456245,27.6815932504461,18.21275,17.22347,16.91657,16.78234,16.72877
230.139629854718,28.1996693087433,23.34397,23.07027,21.96019,21.52286,21.09047
230.721888099531,27.9471044317376,22.22216,22.14085,21.87801,21.58813,21.13941
230.196458357262,28.1926080431353,23.68731,22.33632,23.60076,22.25034,21.57588
230.593821210836,27.2962616298373,20.64366,19.53746,19.08461,18.78148,18.86069
230.260132355745,27.7339745454617,23.13465,23.61632,22.28292,21.17473,20.67886
230.955296679214,27.975225478861,21.2593,19.78939,18.80043,18.27767,17.88456
230.967184185446,27.9452643017658,22.60618,22.61229,21.6584,21.20188,20.27306
231.085766674836,27.8212739672961,24.4216,22.5893,21.18009,20.72066,20.64028
230.184042571897,27.8542007720207,25.38332,23.66493,22.00786,21.26365,20.51664
230.311176915889,28.0239616983614,25.32622,23.17582,21.92262,21.31983,21.00301
230.1039009636,28.0130053884023,24.45473,24.83539,24.03495,21.89234,21.00942
230.545044626085,27.5491286104953,20.42524,19.49427,19.12861,18.86328,18.78261
230.40696841742,28.1995222498117,23.78374,21.89299,21.09788,20.68437,20.46287
230.756948153619,27.4740249826216,24.22787,22.34775,21.14441,20.6482,20.20075
230.908917423865,27.2433714379166,22.37776,22.74162,21.3313,20.86853,21.09093
231.036703616744,27.9052699211533,24.39406,23.68327,22.50131,22.31474,21.7642
230.877324579766,27.8221655920569,25.17278,23.25531,25.16868,24.24306,22.99304
230.849703655763,27.9265111424606,20.30864,18.48925,17.73568,17.45094,17.27006
230.958180050691,27.9561347593645,24.09428,23.93981,22.54254,23.95556,22.96852
230.432538169476,27.3512636645822,24.50456,23.26684,22.74525,22.15072,21.4139
230.840561823888,27.2311371113321,24.60213,22.54977,21.75749,21.36718,21.65788
230.512814091723,27.4772877098824,25.57125,23.2789,21.70577,19.91639,18.90599
230.227371442488,27.4056770962856,24.69833,23.98033,22.34528,21.74228,21.78471
230.858811787951,27.5762842538527,23.62143,23.02664,22.15369,22.80061,22.07049
230.279258091838,27.2040669704701,23.43564,23.35093,22.32989,22.0525,20.88538
230.908231339548,27.222247366688,25.7,25.08565,24.09503,22.60238,22.47855
230.37358342087,28.0866856788404,23.71092,22.35049,21.70594,21.27646,21.16897
230.10651991066,27.8133936978611,19.91347,17.189,15.81742,15.20782,14.91361
230.627230767969,27.7465307732585,22.42483,22.2668,21.33822,20.56568,20.14294
230.890329603418,27.969750584908,21.55105,19.5855,18.24492,17.74533,17.43273
230.141991154206,27.5536607778493,21.48463,20.79914,19.86321,19.57119,19.19853
230.582607381521,27.6759462848872,24.31257,22.84894,22.18622,21.44206,22.11349
230.456421072691,27.6388004266926,22.1677,25.96991,24.35929,24.25653,22.86265
231.02235604656,27.2403601001035,24.27751,21.98495,20.98499,21.08301,21.43499
230.846994319029,27.4484784596452,22.99384,24.43469,23.10287,21.80811,21.31241
230.310395298893,27.6628840958007,24.11482,24.90528,23.30447,22.90647,22.74142
230.679328816071,27.9365699196585,24.00454,21.62239,20.10719,18.78119,18.11668
230.444299999256,27.5681658203647,24.67274,23.21175,23.11452,22.33515,22.89791
230.466752098325,28.1043430381874,21.68465,21.09087,20.88089,20.65018,20.32328
230.705693632561,27.6344550627685,23.00502,22.29116,21.86034,21.29304,20.81195
230.754268860374,28.0050512151329,23.49834,22.11397,20.71347,19.99077,19.66419
230.250425868165,27.8322674423983,25.21111,24.15245,22.63729,21.72654,20.83511
230.164113722954,28.1678910013327,23.27194,22.29998,21.67849,21.49557,20.88636
230.742371339732,27.575270119332,24.25908,23.08061,22.91453,23.67781,23.20149
230.333316036812,27.8337401306629,24.5469,23.37407,22.81273,22.65318,22.28424
230.947622842445,27.5447556886816,23.62972,20.89112,19.65508,19.26112,18.94166
230.399230561276,27.2403384546296,24.02512,23.43447,22.19092,20.48891,19.56164
230.386404638235,27.4233709415943,25.8831,25.71336,24.95041,24.82001,20.97079
231.010679824678,28.0352651339507,21.92904,21.32059,21.05192,20.87081,20.82782
230.258062654218,27.9665880694279,23.38788,23.95813,22.5304,21.29856,20.54123
